Source;Scrittori;Message Size;Time;Provenance
client2;8;261424;36204;LOCAL
client3;8;261424;66916;LOCAL
client4;8;261424;26673;LOCAL
client7;8;261424;34823;LOCAL
client0;8;261424;42362;LOCAL
client6;8;261424;90037;LOCAL
client1;8;261424;15215;LOCAL
client5;8;261424;29635;LOCAL
client2;8;261424;39808;LOCAL
client3;8;261424;73021;LOCAL
client4;8;261424;20795;LOCAL
client7;8;261424;49815;LOCAL
client0;8;261424;55851;LOCAL
client6;8;261424;68759;LOCAL
client1;8;261424;15606;LOCAL
client5;8;261424;23620;LOCAL
client2;8;261424;34949;LOCAL
client3;8;261424;66486;LOCAL
client4;8;261424;26549;LOCAL
client7;8;261424;35655;LOCAL
client0;8;261424;46539;LOCAL
client6;8;261424;91449;LOCAL
client1;8;261424;15556;LOCAL
client5;8;261424;26248;LOCAL
client2;8;261424;37056;LOCAL
client3;8;261424;74761;LOCAL
client4;8;261424;15115;LOCAL
client7;8;261424;43388;LOCAL
client0;8;261424;43287;LOCAL
client6;8;261424;96162;LOCAL
client1;8;261424;17671;LOCAL
client5;8;261424;32440;LOCAL
client2;8;261424;41732;LOCAL
client3;8;261424;78758;LOCAL
client4;8;261424;16541;LOCAL
client7;8;261424;57414;LOCAL
client0;8;261424;21289;LOCAL
client6;8;261424;69211;LOCAL
client1;8;261424;16127;LOCAL
client5;8;261424;28022;LOCAL
client2;8;261424;33157;LOCAL
client3;8;261424;74275;LOCAL
client4;8;261424;16235;LOCAL
client7;8;261424;43277;LOCAL
client0;8;261424;53782;LOCAL
client6;8;261424;67489;LOCAL
client1;8;261424;15912;LOCAL
client5;8;261424;27575;LOCAL
client2;8;261424;41063;LOCAL
client3;8;261424;75016;LOCAL
client4;8;261424;18966;LOCAL
client7;8;261424;55059;LOCAL
client0;8;261424;55103;LOCAL
client6;8;261424;63170;LOCAL
client1;8;261424;15962;LOCAL
client5;8;261424;28401;LOCAL
client2;8;261424;39174;LOCAL
client3;8;261424;69800;LOCAL
client4;8;261424;18078;LOCAL
client7;8;261424;46947;LOCAL
client0;8;261424;53058;LOCAL
client6;8;261424;69294;LOCAL
client1;8;261424;17158;LOCAL
client5;8;261424;24440;LOCAL
client2;8;261424;37130;LOCAL
client3;8;261424;72603;LOCAL
client4;8;261424;39078;LOCAL
client7;8;261424;48476;LOCAL
client0;8;261424;49111;LOCAL
client6;8;261424;93828;LOCAL
client1;8;261424;18857;LOCAL
client5;8;261424;29694;LOCAL
client2;8;261424;42027;LOCAL
client3;8;261424;84299;LOCAL
client4;8;261424;15898;LOCAL
client7;8;261424;62019;LOCAL
client0;8;261424;21172;LOCAL
client6;8;261424;79975;LOCAL
client1;8;261424;16728;LOCAL
client5;8;261424;25021;LOCAL
client2;8;261424;42944;LOCAL
client3;8;261424;75565;LOCAL
client4;8;261424;17033;LOCAL
client7;8;261424;46187;LOCAL
client0;8;261424;48518;LOCAL
client6;8;261424;67385;LOCAL
client1;8;261424;16070;LOCAL
client5;8;261424;30667;LOCAL
client2;8;261424;42031;LOCAL
client3;8;261424;75220;LOCAL
client4;8;261424;16412;LOCAL
client7;8;261424;61749;LOCAL
client0;8;261424;17094;LOCAL
client6;8;261424;72209;LOCAL
client1;8;261424;16170;LOCAL
client5;8;261424;29556;LOCAL
client2;8;261424;38619;LOCAL
client3;8;261424;78287;LOCAL
client4;8;261424;15861;LOCAL
client7;8;261424;63991;LOCAL
client0;8;261424;22363;LOCAL
client6;8;261424;69181;LOCAL
client1;8;261424;16931;LOCAL
client5;8;261424;34078;LOCAL
client2;8;261424;41339;LOCAL
client3;8;261424;81526;LOCAL
client4;8;261424;16513;LOCAL
client7;8;261424;62307;LOCAL
client0;8;261424;23213;LOCAL
client6;8;261424;78072;LOCAL
client1;8;261424;17820;LOCAL
client5;8;261424;27573;LOCAL
client2;8;261424;40499;LOCAL
client3;8;261424;73924;LOCAL
client4;8;261424;19624;LOCAL
client7;8;261424;48374;LOCAL
client0;8;261424;51048;LOCAL
client6;8;261424;67657;LOCAL
client1;8;261424;16896;LOCAL
client5;8;261424;26826;LOCAL
client2;8;261424;36588;LOCAL
client3;8;261424;76927;LOCAL
client4;8;261424;16124;LOCAL
client7;8;261424;42879;LOCAL
client0;8;261424;49417;LOCAL
client6;8;261424;98481;LOCAL
client1;8;261424;15660;LOCAL
client5;8;261424;27097;LOCAL
client2;8;261424;43913;LOCAL
client3;8;261424;78676;LOCAL
client4;8;261424;15957;LOCAL
client7;8;261424;46713;LOCAL
client0;8;261424;57562;LOCAL
client6;8;261424;69099;LOCAL
client1;8;261424;16795;LOCAL
client5;8;261424;27682;LOCAL
client2;8;261424;39389;LOCAL
client3;8;261424;73297;LOCAL
client4;8;261424;16400;LOCAL
client7;8;261424;50286;LOCAL
client0;8;261424;59314;LOCAL
client6;8;261424;68206;LOCAL
client1;8;261424;15679;LOCAL
client5;8;261424;24742;LOCAL
client2;8;261424;41018;LOCAL
client3;8;261424;75564;LOCAL
client4;8;261424;37771;LOCAL
client7;8;261424;49960;LOCAL
client0;8;261424;52852;LOCAL
client6;8;261424;69336;LOCAL
client1;8;261424;15704;LOCAL
client5;8;261424;27901;LOCAL
client2;8;261424;37223;LOCAL
client3;8;261424;75503;LOCAL
client4;8;261424;16124;LOCAL
client7;8;261424;48306;LOCAL
client0;8;261424;57105;LOCAL
client6;8;261424;96172;LOCAL
client1;8;261424;18403;LOCAL
client5;8;261424;28628;LOCAL
client2;8;261424;39326;LOCAL
client3;8;261424;77246;LOCAL
client4;8;261424;16606;LOCAL
client7;8;261424;49363;LOCAL
client0;8;261424;48374;LOCAL
client6;8;261424;62005;LOCAL
client1;8;261424;36565;LOCAL
client5;8;261424;29248;LOCAL
client2;8;261424;39614;LOCAL
client3;8;261424;71895;LOCAL
client4;8;261424;16479;LOCAL
client7;8;261424;44051;LOCAL
client0;8;261424;45460;LOCAL
client6;8;261424;96854;LOCAL
client1;8;261424;15914;LOCAL
client5;8;261424;25351;LOCAL
client2;8;261424;38180;LOCAL
client3;8;261424;116194;LOCAL
client4;8;261424;39571;LOCAL
client7;8;261424;51911;LOCAL
client0;8;261424;54972;LOCAL
client6;8;261424;103504;LOCAL
client1;8;261424;16796;LOCAL
client5;8;261424;27724;LOCAL
client2;8;261424;44653;LOCAL
client3;8;261424;77618;LOCAL
client4;8;261424;16683;LOCAL
client7;8;261424;45678;LOCAL
client0;8;261424;51053;LOCAL
client6;8;261424;66409;LOCAL
client1;8;261424;15680;LOCAL
client5;8;261424;39300;LOCAL
client2;8;261424;40117;LOCAL
client3;8;261424;81578;LOCAL
client4;8;261424;21463;LOCAL
client7;8;261424;48329;LOCAL
client0;8;261424;51357;LOCAL
client6;8;261424;68606;LOCAL
client1;8;261424;16579;LOCAL
client5;8;261424;28270;LOCAL
client2;8;261424;41560;LOCAL
client3;8;261424;83046;LOCAL
client4;8;261424;16416;LOCAL
client7;8;261424;48726;LOCAL
client0;8;261424;55822;LOCAL
client6;8;261424;68415;LOCAL
client1;8;261424;16108;LOCAL
client5;8;261424;34928;LOCAL
client2;8;261424;45015;LOCAL
client3;8;261424;83546;LOCAL
client4;8;261424;16102;LOCAL
client7;8;261424;52561;LOCAL
client0;8;261424;48247;LOCAL
client6;8;261424;61597;LOCAL
client1;8;261424;37844;LOCAL
client5;8;261424;31207;LOCAL
client2;8;261424;42385;LOCAL
client3;8;261424;76016;LOCAL
client4;8;261424;16373;LOCAL
client7;8;261424;48082;LOCAL
client0;8;261424;48149;LOCAL
client6;8;261424;60502;LOCAL
client1;8;261424;16222;LOCAL
client5;8;261424;26706;LOCAL
client2;8;261424;37128;LOCAL
client3;8;261424;77324;LOCAL
client4;8;261424;15826;LOCAL
client7;8;261424;42908;LOCAL
client0;8;261424;45452;LOCAL
client6;8;261424;93042;LOCAL
client1;8;261424;15843;LOCAL
client5;8;261424;23683;LOCAL
client2;8;261424;42364;LOCAL
client3;8;261424;81928;LOCAL
client4;8;261424;17724;LOCAL
client7;8;261424;44780;LOCAL
client0;8;261424;50352;LOCAL
client6;8;261424;67142;LOCAL
client1;8;261424;16190;LOCAL
client5;8;261424;26191;LOCAL
client2;8;261424;37423;LOCAL
client3;8;261424;74609;LOCAL
client4;8;261424;18559;LOCAL
client7;8;261424;50664;LOCAL
client0;8;261424;61141;LOCAL
client6;8;261424;70381;LOCAL
client1;8;261424;37954;LOCAL
client5;8;261424;27449;LOCAL
client2;8;261424;43426;LOCAL
client3;8;261424;150094;LOCAL
client4;8;261424;48554;LOCAL
client7;8;261424;92295;LOCAL
client0;8;261424;90193;LOCAL
client6;8;261424;102193;LOCAL
client1;8;261424;23922;LOCAL
client5;8;261424;16436;LOCAL
client2;8;261424;29066;LOCAL
client3;8;261424;70510;LOCAL
client4;8;261424;23488;LOCAL
client7;8;261424;34057;LOCAL
client0;8;261424;45949;LOCAL
client6;8;261424;89931;LOCAL
client1;8;261424;15408;LOCAL
client5;8;261424;26377;LOCAL
client2;8;261424;38564;LOCAL
client3;8;261424;72161;LOCAL
client4;8;261424;15053;LOCAL
client7;8;261424;43802;LOCAL
client0;8;261424;50511;LOCAL
client6;8;261424;67903;LOCAL
client1;8;261424;16128;LOCAL
client5;8;261424;32205;LOCAL
client2;8;261424;45227;LOCAL
client3;8;261424;85416;LOCAL
client4;8;261424;17281;LOCAL
client7;8;261424;54153;LOCAL
client0;8;261424;16502;LOCAL
client6;8;261424;71950;LOCAL
client1;8;261424;16700;LOCAL
client5;8;261424;27807;LOCAL
client2;8;261424;43170;LOCAL
client3;8;261424;80181;LOCAL
client4;8;261424;22010;LOCAL
client7;8;261424;48124;LOCAL
client0;8;261424;58866;LOCAL
client6;8;261424;69267;LOCAL
client1;8;261424;15252;LOCAL
client5;8;261424;24924;LOCAL
client2;8;261424;33892;LOCAL
client3;8;261424;73923;LOCAL
client4;8;261424;15439;LOCAL
client7;8;261424;49253;LOCAL
client0;8;261424;49682;LOCAL
client6;8;261424;63109;LOCAL
client1;8;261424;17195;LOCAL
client5;8;261424;32760;LOCAL
client2;8;261424;46036;LOCAL
client3;8;261424;84559;LOCAL
client4;8;261424;20328;LOCAL
client7;8;261424;63189;LOCAL
client0;8;261424;20715;LOCAL
client6;8;261424;72815;LOCAL
client1;8;261424;16629;LOCAL
client5;8;261424;24692;LOCAL
client2;8;261424;39099;LOCAL
client3;8;261424;75389;LOCAL
client4;8;261424;20831;LOCAL
client7;8;261424;49891;LOCAL
client0;8;261424;51837;LOCAL
client6;8;261424;68216;LOCAL
client1;8;261424;15307;LOCAL
client5;8;261424;30917;LOCAL
client2;8;261424;41521;LOCAL
client3;8;261424;80565;LOCAL
client4;8;261424;17136;LOCAL
client7;8;261424;44950;LOCAL
client0;8;261424;47978;LOCAL
client6;8;261424;91804;LOCAL
client1;8;261424;17214;LOCAL
client5;8;261424;33234;LOCAL
client2;8;261424;44127;LOCAL
client3;8;261424;76304;LOCAL
client4;8;261424;21627;LOCAL
client7;8;261424;48637;LOCAL
client0;8;261424;55181;LOCAL
client6;8;261424;64988;LOCAL
client1;8;261424;14822;LOCAL
client5;8;261424;38016;LOCAL
client2;8;261424;42229;LOCAL
client3;8;261424;91358;LOCAL
client4;8;261424;16811;LOCAL
client7;8;261424;61611;LOCAL
client0;8;261424;16086;LOCAL
client6;8;261424;69610;LOCAL
client1;8;261424;18207;LOCAL
client5;8;261424;31461;LOCAL
client2;8;261424;39424;LOCAL
client3;8;261424;78075;LOCAL
client4;8;261424;16052;LOCAL
client7;8;261424;47506;LOCAL
client0;8;261424;50318;LOCAL
client6;8;261424;66955;LOCAL
client1;8;261424;15650;LOCAL
client5;8;261424;35515;LOCAL
client2;8;261424;41496;LOCAL
client3;8;261424;48151;LOCAL
client4;8;261424;15916;LOCAL
client7;8;261424;50378;LOCAL
client0;8;261424;48786;LOCAL
client6;8;261424;60030;LOCAL
client1;8;261424;16155;LOCAL
client5;8;261424;26007;LOCAL
client2;8;261424;38180;LOCAL
client3;8;261424;67846;LOCAL
client4;8;261424;34434;LOCAL
client7;8;261424;41876;LOCAL
client0;8;261424;48213;LOCAL
client6;8;261424;99298;LOCAL
client1;8;261424;39493;LOCAL
client5;8;261424;31360;LOCAL
client2;8;261424;45108;LOCAL
client3;8;261424;80763;LOCAL
client4;8;261424;15175;LOCAL
client7;8;261424;62600;LOCAL
client0;8;261424;19061;LOCAL
client6;8;261424;64843;LOCAL
client1;8;261424;33869;LOCAL
client5;8;261424;28648;LOCAL
client2;8;261424;41124;LOCAL
client3;8;261424;77976;LOCAL
client4;8;261424;14671;LOCAL
client7;8;261424;57380;LOCAL
client0;8;261424;21127;LOCAL
client6;8;261424;63055;LOCAL
client1;8;261424;15949;LOCAL
client5;8;261424;28540;LOCAL
client2;8;261424;41471;LOCAL
client3;8;261424;71774;LOCAL
client4;8;261424;28923;LOCAL
client7;8;261424;42215;LOCAL
client0;8;261424;49245;LOCAL
client6;8;261424;92339;LOCAL
client1;8;261424;14952;LOCAL
client5;8;261424;24502;LOCAL
client2;8;261424;39931;LOCAL
client3;8;261424;71762;LOCAL
client4;8;261424;33372;LOCAL
client7;8;261424;46150;LOCAL
client0;8;261424;49063;LOCAL
client6;8;261424;92742;LOCAL
client1;8;261424;15624;LOCAL
client5;8;261424;24179;LOCAL
client2;8;261424;36652;LOCAL
client3;8;261424;76341;LOCAL
client4;8;261424;18283;LOCAL
client7;8;261424;47334;LOCAL
client0;8;261424;51740;LOCAL
client6;8;261424;68743;LOCAL
client1;8;261424;15552;LOCAL
client5;8;261424;22604;LOCAL
client2;8;261424;39381;LOCAL
client3;8;261424;75934;LOCAL
client4;8;261424;16479;LOCAL
client7;8;261424;47600;LOCAL
client0;8;261424;50877;LOCAL
client6;8;261424;66860;LOCAL
client1;8;261424;15773;LOCAL
client5;8;261424;27692;LOCAL
client2;8;261424;40791;LOCAL
client3;8;261424;74155;LOCAL
client4;8;261424;16517;LOCAL
client7;8;261424;41117;LOCAL
client0;8;261424;50600;LOCAL
client6;8;261424;67121;LOCAL
client1;8;261424;15738;LOCAL
client5;8;261424;24673;LOCAL
client2;8;261424;36084;LOCAL
client3;8;261424;72255;LOCAL
client4;8;261424;16591;LOCAL
client7;8;261424;45233;LOCAL
client0;8;261424;57204;LOCAL
client6;8;261424;67319;LOCAL
client1;8;261424;17944;LOCAL
client5;8;261424;28285;LOCAL
client2;8;261424;43197;LOCAL
client3;8;261424;81271;LOCAL
client4;8;261424;15969;LOCAL
client7;8;261424;47538;LOCAL
client0;8;261424;49973;LOCAL
client6;8;261424;67109;LOCAL
client1;8;261424;14942;LOCAL
client5;8;261424;28857;LOCAL
client2;8;261424;41431;LOCAL
client3;8;261424;76910;LOCAL
client4;8;261424;16809;LOCAL
client7;8;261424;45018;LOCAL
client0;8;261424;54119;LOCAL
client6;8;261424;68475;LOCAL
client1;8;261424;15259;LOCAL
client5;8;261424;28467;LOCAL
client2;8;261424;42765;LOCAL
client3;8;261424;75477;LOCAL
client4;8;261424;20351;LOCAL
client7;8;261424;46855;LOCAL
client0;8;261424;50981;LOCAL
client6;8;261424;67420;LOCAL
client1;8;261424;16292;LOCAL
client5;8;261424;24559;LOCAL
client2;8;261424;38838;LOCAL
client3;8;261424;81739;LOCAL
client4;8;261424;34189;LOCAL
client7;8;261424;43222;LOCAL
client0;8;261424;50469;LOCAL
client6;8;261424;95993;LOCAL
client1;8;261424;16440;LOCAL
client5;8;261424;28448;LOCAL
client2;8;261424;43993;LOCAL
client3;8;261424;74002;LOCAL
client4;8;261424;16610;LOCAL
client7;8;261424;45185;LOCAL
client0;8;261424;51333;LOCAL
client6;8;261424;67165;LOCAL
client1;8;261424;17923;LOCAL
client5;8;261424;28400;LOCAL
client2;8;261424;42347;LOCAL
client3;8;261424;77607;LOCAL
client4;8;261424;20287;LOCAL
client7;8;261424;52032;LOCAL
client0;8;261424;15379;LOCAL
client6;8;261424;75828;LOCAL
client1;8;261424;16166;LOCAL
client5;8;261424;25820;LOCAL
client2;8;261424;34287;LOCAL
client3;8;261424;71219;LOCAL
client4;8;261424;16142;LOCAL
client7;8;261424;42607;LOCAL
client0;8;261424;47148;LOCAL
client6;8;261424;89932;LOCAL
client1;8;261424;15968;LOCAL
client5;8;261424;26033;LOCAL
client2;8;261424;32106;LOCAL
client3;8;261424;69965;LOCAL
client4;8;261424;16390;LOCAL
client7;8;261424;45416;LOCAL
client0;8;261424;43892;LOCAL
client6;8;261424;96537;LOCAL
client1;8;261424;15058;LOCAL
client5;8;261424;22788;LOCAL
client2;8;261424;36515;LOCAL
client3;8;261424;69090;LOCAL
client4;8;261424;26856;LOCAL
client7;8;261424;34801;LOCAL
client0;8;261424;45080;LOCAL
client6;8;261424;89849;LOCAL
client1;8;261424;15594;LOCAL
client5;8;261424;25677;LOCAL
client2;8;261424;38961;LOCAL
client3;8;261424;76262;LOCAL
client4;8;261424;14874;LOCAL
client7;8;261424;55161;LOCAL
client0;8;261424;47470;LOCAL
client6;8;261424;61474;LOCAL
client1;8;261424;15401;LOCAL
client5;8;261424;25359;LOCAL
client2;8;261424;35805;LOCAL
client3;8;261424;74399;LOCAL
client4;8;261424;15380;LOCAL
client7;8;261424;42670;LOCAL
client0;8;261424;45523;LOCAL
client6;8;261424;95557;LOCAL
client1;8;261424;18782;LOCAL
client5;8;261424;27741;LOCAL
client2;8;261424;41670;LOCAL
client3;8;261424;75386;LOCAL
client4;8;261424;16746;LOCAL
client7;8;261424;55359;LOCAL
client0;8;261424;49328;LOCAL
client6;8;261424;63204;LOCAL
client1;8;261424;36705;LOCAL
client5;8;261424;27688;LOCAL
client2;8;261424;36927;LOCAL
client3;8;261424;74746;LOCAL
client4;8;261424;16276;LOCAL
client7;8;261424;56154;LOCAL
client0;8;261424;47284;LOCAL
client6;8;261424;57910;LOCAL
client1;8;261424;34941;LOCAL
client5;8;261424;24271;LOCAL
client2;8;261424;44652;LOCAL
client3;8;261424;77506;LOCAL
client4;8;261424;17455;LOCAL
client7;8;261424;47362;LOCAL
client0;8;261424;58481;LOCAL
client6;8;261424;67685;LOCAL
client1;8;261424;37402;LOCAL
client5;8;261424;27474;LOCAL
client2;8;261424;37055;LOCAL
client3;8;261424;75991;LOCAL
client4;8;261424;15416;LOCAL
client7;8;261424;42200;LOCAL
client0;8;261424;39169;LOCAL
client6;8;261424;92090;LOCAL
client1;8;261424;15545;LOCAL
client5;8;261424;29920;LOCAL
client2;8;261424;41150;LOCAL
client3;8;261424;72232;LOCAL
client4;8;261424;20251;LOCAL
client7;8;261424;48829;LOCAL
client0;8;261424;50448;LOCAL
client6;8;261424;66794;LOCAL
client1;8;261424;17303;LOCAL
client5;8;261424;26704;LOCAL
client2;8;261424;37379;LOCAL
client3;8;261424;72200;LOCAL
client4;8;261424;15367;LOCAL
client7;8;261424;46542;LOCAL
client0;8;261424;49814;LOCAL
client6;8;261424;67024;LOCAL
client1;8;261424;16500;LOCAL
client5;8;261424;30978;LOCAL
client2;8;261424;37951;LOCAL
client3;8;261424;74970;LOCAL
client4;8;261424;16167;LOCAL
client7;8;261424;59792;LOCAL
client0;8;261424;16341;LOCAL
client6;8;261424;67103;LOCAL
client1;8;261424;16042;LOCAL
client5;8;261424;29496;LOCAL
client2;8;261424;42745;LOCAL
client3;8;261424;80842;LOCAL
client4;8;261424;15078;LOCAL
client7;8;261424;45116;LOCAL
client0;8;261424;45694;LOCAL
client6;8;261424;93085;LOCAL
client1;8;261424;16140;LOCAL
client5;8;261424;23869;LOCAL
client2;8;261424;35043;LOCAL
client3;8;261424;68450;LOCAL
client4;8;261424;37824;LOCAL
client7;8;261424;47660;LOCAL
client0;8;261424;51688;LOCAL
client6;8;261424;68280;LOCAL
client1;8;261424;15745;LOCAL
client5;8;261424;29297;LOCAL
client2;8;261424;41706;LOCAL
client3;8;261424;82864;LOCAL
client4;8;261424;15114;LOCAL
client7;8;261424;63084;LOCAL
client0;8;261424;20036;LOCAL
client6;8;261424;73682;LOCAL
client1;8;261424;17065;LOCAL
client5;8;261424;30375;LOCAL
client2;8;261424;45231;LOCAL
client3;8;261424;84952;LOCAL
client4;8;261424;15707;LOCAL
client7;8;261424;52485;LOCAL
client0;8;261424;15449;LOCAL
client6;8;261424;74260;LOCAL
client1;8;261424;14325;LOCAL
client5;8;261424;26157;LOCAL
client2;8;261424;39774;LOCAL
client3;8;261424;76085;LOCAL
client4;8;261424;16629;LOCAL
client7;8;261424;45842;LOCAL
client0;8;261424;50779;LOCAL
client6;8;261424;66358;LOCAL
client1;8;261424;15296;LOCAL
client5;8;261424;27872;LOCAL
client2;8;261424;39083;LOCAL
client3;8;261424;81581;LOCAL
client4;8;261424;16164;LOCAL
client7;8;261424;61766;LOCAL
client0;8;261424;16816;LOCAL
client6;8;261424;70730;LOCAL
client1;8;261424;14968;LOCAL
client5;8;261424;36955;LOCAL
client2;8;261424;38668;LOCAL
client3;8;261424;39152;LOCAL
client4;8;261424;17427;LOCAL
client7;8;261424;57177;LOCAL
client0;8;261424;55768;LOCAL
client6;8;261424;67957;LOCAL
client1;8;261424;16314;LOCAL
client5;8;261424;28131;LOCAL
client2;8;261424;45676;LOCAL
client3;8;261424;75497;LOCAL
client4;8;261424;20189;LOCAL
client7;8;261424;56582;LOCAL
client0;8;261424;62703;LOCAL
client6;8;261424;73024;LOCAL
client1;8;261424;16130;LOCAL
client5;8;261424;30750;LOCAL
client2;8;261424;44841;LOCAL
client3;8;261424;83756;LOCAL
client4;8;261424;20887;LOCAL
client7;8;261424;50942;LOCAL
client0;8;261424;61893;LOCAL
client6;8;261424;70560;LOCAL
client1;8;261424;17241;LOCAL
client5;8;261424;29868;LOCAL
client2;8;261424;36822;LOCAL
client3;8;261424;77465;LOCAL
client4;8;261424;14923;LOCAL
client7;8;261424;57467;LOCAL
client0;8;261424;17375;LOCAL
client6;8;261424;71731;LOCAL
client1;8;261424;16414;LOCAL
client5;8;261424;26878;LOCAL
client2;8;261424;44888;LOCAL
client3;8;261424;77542;LOCAL
client4;8;261424;20613;LOCAL
client7;8;261424;47467;LOCAL
client0;8;261424;55865;LOCAL
client6;8;261424;67811;LOCAL
client1;8;261424;15731;LOCAL
client5;8;261424;30145;LOCAL
client2;8;261424;42213;LOCAL
client3;8;261424;78804;LOCAL
client4;8;261424;17259;LOCAL
client7;8;261424;59252;LOCAL
client0;8;261424;20080;LOCAL
client6;8;261424;77829;LOCAL
client1;8;261424;16704;LOCAL
client5;8;261424;31391;LOCAL
client2;8;261424;44706;LOCAL
client3;8;261424;80967;LOCAL
client4;8;261424;20165;LOCAL
client7;8;261424;69151;LOCAL
client0;8;261424;23236;LOCAL
client6;8;261424;114169;LOCAL
client1;8;261424;16051;LOCAL
client5;8;261424;33514;LOCAL
client2;8;261424;44773;LOCAL
client3;8;261424;77616;LOCAL
client4;8;261424;16663;LOCAL
client7;8;261424;62468;LOCAL
client0;8;261424;19417;LOCAL
client6;8;261424;70535;LOCAL
client1;8;261424;15147;LOCAL
client5;8;261424;39397;LOCAL
client2;8;261424;44667;LOCAL
client3;8;261424;79597;LOCAL
client4;8;261424;15920;LOCAL
client7;8;261424;63221;LOCAL
client0;8;261424;21737;LOCAL
client6;8;261424;67189;LOCAL
client1;8;261424;36699;LOCAL
client5;8;261424;25859;LOCAL
client2;8;261424;43370;LOCAL
client3;8;261424;73876;LOCAL
client4;8;261424;20124;LOCAL
client7;8;261424;49915;LOCAL
client0;8;261424;56578;LOCAL
client6;8;261424;105816;LOCAL
client1;8;261424;15682;LOCAL
client5;8;261424;23645;LOCAL
client2;8;261424;37895;LOCAL
client3;8;261424;67469;LOCAL
client4;8;261424;17738;LOCAL
client7;8;261424;46917;LOCAL
client0;8;261424;47038;LOCAL
client6;8;261424;93789;LOCAL
client1;8;261424;15806;LOCAL
client5;8;261424;31477;LOCAL
client2;8;261424;38394;LOCAL
client3;8;261424;70920;LOCAL
client4;8;261424;15527;LOCAL
client7;8;261424;46426;LOCAL
client0;8;261424;49664;LOCAL
client6;8;261424;63377;LOCAL
client1;8;261424;16595;LOCAL
client5;8;261424;28564;LOCAL
client2;8;261424;45693;LOCAL
client3;8;261424;76393;LOCAL
client4;8;261424;16831;LOCAL
client7;8;261424;49557;LOCAL
client0;8;261424;50577;LOCAL
client6;8;261424;69172;LOCAL
client1;8;261424;15420;LOCAL
client5;8;261424;26426;LOCAL
client2;8;261424;38929;LOCAL
client3;8;261424;78431;LOCAL
client4;8;261424;16598;LOCAL
client7;8;261424;55791;LOCAL
client0;8;261424;48110;LOCAL
client6;8;261424;58387;LOCAL
client1;8;261424;16118;LOCAL
client5;8;261424;25860;LOCAL
client2;8;261424;42579;LOCAL
client3;8;261424;195859;LOCAL
client0;8;261424;26269;LOCAL
client4;8;261424;145074;LOCAL
client7;8;261424;198460;LOCAL
client6;8;261424;190738;LOCAL
client1;8;261424;39701;LOCAL
client5;8;261424;28751;LOCAL
client2;8;261424;39311;LOCAL
client3;8;261424;76305;LOCAL
client4;8;261424;15673;LOCAL
client7;8;261424;44226;LOCAL
client0;8;261424;40279;LOCAL
client6;8;261424;94372;LOCAL
client1;8;261424;16357;LOCAL
client5;8;261424;26605;LOCAL
client2;8;261424;40839;LOCAL
client3;8;261424;78045;LOCAL
client4;8;261424;17116;LOCAL
client7;8;261424;45538;LOCAL
client0;8;261424;54953;LOCAL
client6;8;261424;63273;LOCAL
client1;8;261424;16157;LOCAL
client5;8;261424;30986;LOCAL
client2;8;261424;40420;LOCAL
client3;8;261424;80913;LOCAL
client4;8;261424;37298;LOCAL
client7;8;261424;49780;LOCAL
client0;8;261424;40968;LOCAL
client6;8;261424;99445;LOCAL
client1;8;261424;23231;LOCAL
client5;8;261424;43207;LOCAL
client2;8;261424;55061;LOCAL
client3;8;261424;96938;LOCAL
client4;8;261424;32655;LOCAL
client7;8;261424;63678;LOCAL
client6;8;261424;15123;LOCAL
client5;8;261424;18279;LOCAL
client2;8;261424;14821;LOCAL
client3;8;261424;54421;LOCAL
client4;8;261424;16126;LOCAL
client7;8;261424;63853;LOCAL
client6;8;261424;78932;LOCAL
client5;8;261424;37410;LOCAL
client7;8;261424;20585;LOCAL
client6;8;261424;29652;LOCAL
client7;8;261424;25314;LOCAL
client0;8;4096;5050;LOCAL
client1;8;4096;7053;LOCAL
client2;8;4096;736;LOCAL
client3;8;4096;6837;LOCAL
client0;8;4096;1114;LOCAL
client1;8;4096;743;LOCAL
client4;8;4096;2424;LOCAL
client2;8;4096;4427;LOCAL
client3;8;4096;1153;LOCAL
client5;8;4096;6526;LOCAL
client0;8;4096;647;LOCAL
client1;8;4096;587;LOCAL
client6;8;4096;1652;LOCAL
client4;8;4096;586;LOCAL
client2;8;4096;707;LOCAL
client3;8;4096;1429;LOCAL
client5;8;4096;1082;LOCAL
client7;8;4096;969;LOCAL
client0;8;4096;1661;LOCAL
client1;8;4096;1670;LOCAL
client6;8;4096;1246;LOCAL
client4;8;4096;1225;LOCAL
client2;8;4096;891;LOCAL
client3;8;4096;1042;LOCAL
client5;8;4096;922;LOCAL
client7;8;4096;850;LOCAL
client0;8;4096;1664;LOCAL
client1;8;4096;1593;LOCAL
client6;8;4096;1268;LOCAL
client4;8;4096;1350;LOCAL
client2;8;4096;2273;LOCAL
client3;8;4096;2646;LOCAL
client5;8;4096;1080;LOCAL
client7;8;4096;1154;LOCAL
client0;8;4096;2102;LOCAL
client1;8;4096;1296;LOCAL
client6;8;4096;1041;LOCAL
client4;8;4096;1140;LOCAL
client2;8;4096;947;LOCAL
client3;8;4096;2288;LOCAL
client5;8;4096;1230;LOCAL
client7;8;4096;1616;LOCAL
client0;8;4096;2382;LOCAL
client1;8;4096;1210;LOCAL
client6;8;4096;1836;LOCAL
client4;8;4096;880;LOCAL
client2;8;4096;1832;LOCAL
